User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user1	1011	76	1271993477564	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	1011	75	1271993477571	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	1010	75	1271993477579	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	1004	71	1271993477587	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	996	64	1271993477596	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	975	50	1271993477603	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	957	34	1271993477612	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	904	11	1271993478220	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	904	70	1271993478228	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	907	125	1271993478236	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	911	180	1271993478244	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	918	251	1271993478252	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	920	303	1271993478260	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	918	357	1271993478268	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	914	404	1271993478276	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	910	443	1271993478284	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	907	466	1271993478292	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	900	488	1271993478300	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	899	498	1271993478308	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	899	503	1271993478315	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	899	504	1271993478323	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	898	507	1271993478332	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	898	506	1271993478363	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	898	505	1271993478371	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	897	502	1271993478379	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	895	498	1271993478388	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	894	495	1271993478395	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	892	489	1271993478403	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	891	484	1271993478411	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	890	479	1271993478419	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	889	470	1271993478428	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	889	463	1271993478436	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	889	455	1271993478444	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	888	443	1271993478452	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	887	434	1271993478459	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	886	424	1271993478468	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	886	421	1271993478476	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	885	418	1271993478484	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	885	417	1271993478492	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	885	418	1271993478555	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	884	418	1271993478603	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	882	418	1271993478619	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	880	420	1271993478627	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	873	423	1271993478635	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	867	427	1271993478643	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	855	436	1271993478651	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	836	450	1271993478659	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	813	471	1271993478667	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	777	500	1271993478675	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	743	530	1271993478684	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	709	560	1271993478691	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	455	556	1271993483612	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	469	507	1271993483620	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	487	447	1271993483627	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	509	377	1271993483635	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	531	319	1271993483643	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	549	270	1271993483651	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	574	212	1271993483659	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	592	175	1271993483667	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	603	152	1271993483675	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	616	129	1271993483683	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	625	110	1271993483691	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	630	103	1271993483699	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	634	93	1271993483707	0	0	8b8044d15c6d34f020ebdbe79e1b
user1	637	87	1271993483715	0	0	8b8044d15c6d34f020ebdbe79e1b
