User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user21	1012	11	1272049298672	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1002	14	1272049298680	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	996	16	1272049298688	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	995	17	1272049298696	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	995	19	1272049298704	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	995	20	1272049298712	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	997	21	1272049298720	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	999	25	1272049298731	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1002	27	1272049298736	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1003	33	1272049298744	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1005	40	1272049298757	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1005	47	1272049298760	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	1003	59	1272049298769	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	999	72	1272049298776	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	992	87	1272049298784	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	984	104	1272049298795	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	975	117	1272049298800	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	966	132	1272049298808	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	960	142	1272049298816	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	955	152	1272049298824	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	954	158	1272049298833	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	954	161	1272049298840	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	952	164	1272049298848	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	952	166	1272049299096	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	952	167	1272049299115	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	952	168	1272049299128	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	948	168	1272049299328	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	944	169	1272049299336	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	941	169	1272049299345	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	933	170	1272049299352	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	924	170	1272049299360	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	912	173	1272049299371	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	902	175	1272049299376	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	890	176	1272049299384	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	880	178	1272049299397	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	870	178	1272049299400	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	858	179	1272049299409	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	849	181	1272049299416	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	839	181	1272049299424	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	829	182	1272049299435	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	820	182	1272049299440	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	810	183	1272049299448	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	803	183	1272049299460	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	797	183	1272049299464	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	792	183	1272049299473	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	787	183	1272049299480	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	781	185	1272049299488	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	781	185	1272049299560	1272049299272	1272049299560	c0bd1892275fa07aaa6eaceac7c5
user21	781	186	1272049299672	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	781	187	1272049299715	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	781	188	1272049299720	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	782	188	1272049299728	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	783	188	1272049299741	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	784	189	1272049299744	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	787	189	1272049299753	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	790	190	1272049299760	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	793	191	1272049299768	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	797	192	1272049299779	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	799	195	1272049299784	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	805	196	1272049299792	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	807	197	1272049299800	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	809	198	1272049299808	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	813	198	1272049299817	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	817	198	1272049299824	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	819	199	1272049299832	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	823	201	1272049299843	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	824	204	1272049299848	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	827	204	1272049299856	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	832	206	1272049299869	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	836	208	1272049299872	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	842	210	1272049299881	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	845	213	1272049299888	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	849	214	1272049299896	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	857	216	1272049299907	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	858	217	1272049299912	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	862	218	1272049299920	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	866	219	1272049299933	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	870	220	1272049299936	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	874	220	1272049299945	0	0	c0bd1892275fa07aaa6eaceac7c5
user21	877	220	1272049299952	0	0	c0bd1892275fa07aaa6eaceac7c5
