User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user10	455	304	1270656467436	0	0	906eace9c23a40f6fed6a672d204
user10	488	304	1270656467436	0	0	906eace9c23a40f6fed6a672d204
user10	519	302	1270656467436	0	0	906eace9c23a40f6fed6a672d204
user10	669	276	1270656467483	0	0	906eace9c23a40f6fed6a672d204
user10	701	269	1270656467483	0	0	906eace9c23a40f6fed6a672d204
user10	733	262	1270656467483	0	0	906eace9c23a40f6fed6a672d204
user10	767	259	1270656467499	0	0	906eace9c23a40f6fed6a672d204
user10	801	254	1270656467499	0	0	906eace9c23a40f6fed6a672d204
user10	827	251	1270656467514	0	0	906eace9c23a40f6fed6a672d204
user10	851	251	1270656467514	0	0	906eace9c23a40f6fed6a672d204
user10	873	251	1270656467530	0	0	906eace9c23a40f6fed6a672d204
user10	890	251	1270656467530	0	0	906eace9c23a40f6fed6a672d204
user10	903	251	1270656467546	0	0	906eace9c23a40f6fed6a672d204
user10	915	251	1270656467546	0	0	906eace9c23a40f6fed6a672d204
user10	928	251	1270656467561	0	0	906eace9c23a40f6fed6a672d204
user10	941	251	1270656467561	0	0	906eace9c23a40f6fed6a672d204
user10	957	251	1270656467577	0	0	906eace9c23a40f6fed6a672d204
user10	969	251	1270656467577	0	0	906eace9c23a40f6fed6a672d204
user10	982	251	1270656467592	0	0	906eace9c23a40f6fed6a672d204
user10	996	251	1270656467592	0	0	906eace9c23a40f6fed6a672d204
user10	1010	251	1270656467608	0	0	906eace9c23a40f6fed6a672d204
user10	1025	251	1270656467608	0	0	906eace9c23a40f6fed6a672d204
user10	1039	251	1270656467624	0	0	906eace9c23a40f6fed6a672d204
user10	1054	251	1270656467639	0	0	906eace9c23a40f6fed6a672d204
user10	1066	251	1270656467639	0	0	906eace9c23a40f6fed6a672d204
user10	1080	251	1270656467655	0	0	906eace9c23a40f6fed6a672d204
user10	1095	251	1270656467655	0	0	906eace9c23a40f6fed6a672d204
user10	1105	251	1270656467670	0	0	906eace9c23a40f6fed6a672d204
user10	1115	251	1270656467670	0	0	906eace9c23a40f6fed6a672d204
user10	1121	251	1270656467686	0	0	906eace9c23a40f6fed6a672d204
user10	1127	251	1270656467686	0	0	906eace9c23a40f6fed6a672d204
user10	1130	251	1270656467702	0	0	906eace9c23a40f6fed6a672d204
user10	1132	251	1270656467702	0	0	906eace9c23a40f6fed6a672d204
user10	1135	251	1270656467717	0	0	906eace9c23a40f6fed6a672d204
user10	1136	251	1270656467717	0	0	906eace9c23a40f6fed6a672d204
user10	1138	251	1270656467733	0	0	906eace9c23a40f6fed6a672d204
user10	1140	251	1270656467733	0	0	906eace9c23a40f6fed6a672d204
user10	1142	251	1270656467748	0	0	906eace9c23a40f6fed6a672d204
user10	1143	248	1270656467748	0	0	906eace9c23a40f6fed6a672d204
user10	1145	245	1270656467764	0	0	906eace9c23a40f6fed6a672d204
user10	1146	243	1270656467764	0	0	906eace9c23a40f6fed6a672d204
user10	1146	238	1270656467780	0	0	906eace9c23a40f6fed6a672d204
user10	1145	232	1270656467780	0	0	906eace9c23a40f6fed6a672d204
user10	1142	225	1270656467795	0	0	906eace9c23a40f6fed6a672d204
user10	1138	222	1270656467795	0	0	906eace9c23a40f6fed6a672d204
user10	1133	218	1270656467811	0	0	906eace9c23a40f6fed6a672d204
user10	1129	214	1270656467811	0	0	906eace9c23a40f6fed6a672d204
user10	1122	212	1270656467826	0	0	906eace9c23a40f6fed6a672d204
user10	1115	210	1270656467826	0	0	906eace9c23a40f6fed6a672d204
user10	1107	207	1270656467842	0	0	906eace9c23a40f6fed6a672d204
user10	1099	204	1270656467842	0	0	906eace9c23a40f6fed6a672d204
user10	1089	202	1270656467858	0	0	906eace9c23a40f6fed6a672d204
user10	1079	198	1270656467858	0	0	906eace9c23a40f6fed6a672d204
user10	1079	198	1270656467873	0	0	906eace9c23a40f6fed6a672d204
user10	1071	197	1270656467873	0	0	906eace9c23a40f6fed6a672d204
user10	1063	197	1270656467873	0	0	906eace9c23a40f6fed6a672d204
user10	1056	197	1270656467889	0	0	906eace9c23a40f6fed6a672d204
user10	1051	197	1270656467889	0	0	906eace9c23a40f6fed6a672d204
user10	1045	197	1270656467904	0	0	906eace9c23a40f6fed6a672d204
user10	1041	195	1270656467904	0	0	906eace9c23a40f6fed6a672d204
user10	1038	195	1270656467920	0	0	906eace9c23a40f6fed6a672d204
user10	1036	194	1270656467936	0	0	906eace9c23a40f6fed6a672d204
user10	1034	193	1270656467936	0	0	906eace9c23a40f6fed6a672d204
user10	1031	193	1270656467951	0	0	906eace9c23a40f6fed6a672d204
user10	1029	193	1270656467951	0	0	906eace9c23a40f6fed6a672d204
user10	1028	193	1270656467967	0	0	906eace9c23a40f6fed6a672d204
user10	1026	193	1270656467967	0	0	906eace9c23a40f6fed6a672d204
user10	1024	193	1270656467982	0	0	906eace9c23a40f6fed6a672d204
user10	1022	193	1270656467982	0	0	906eace9c23a40f6fed6a672d204
user10	1021	193	1270656467998	0	0	906eace9c23a40f6fed6a672d204
user10	1020	193	1270656467998	0	0	906eace9c23a40f6fed6a672d204
user10	1019	193	1270656468014	0	0	906eace9c23a40f6fed6a672d204
user10	1018	192	1270656468014	0	0	906eace9c23a40f6fed6a672d204
user10	1017	191	1270656468029	0	0	906eace9c23a40f6fed6a672d204
user10	1017	190	1270656468045	0	0	906eace9c23a40f6fed6a672d204
user10	1017	188	1270656468045	0	0	906eace9c23a40f6fed6a672d204
user10	1016	187	1270656468060	0	0	906eace9c23a40f6fed6a672d204
user10	1015	186	1270656468060	0	0	906eace9c23a40f6fed6a672d204
user10	1015	185	1270656468076	0	0	906eace9c23a40f6fed6a672d204
user10	1014	184	1270656468076	0	0	906eace9c23a40f6fed6a672d204
user10	1014	183	1270656468092	0	0	906eace9c23a40f6fed6a672d204
user10	1014	182	1270656468092	0	0	906eace9c23a40f6fed6a672d204
user10	1014	181	1270656468107	0	0	906eace9c23a40f6fed6a672d204
user10	1014	180	1270656468107	0	0	906eace9c23a40f6fed6a672d204
user10	1014	179	1270656468123	0	0	906eace9c23a40f6fed6a672d204
user10	1014	178	1270656468123	0	0	906eace9c23a40f6fed6a672d204
user10	1014	176	1270656468138	0	0	906eace9c23a40f6fed6a672d204
user10	1014	175	1270656468138	0	0	906eace9c23a40f6fed6a672d204
user10	1014	174	1270656468154	0	0	906eace9c23a40f6fed6a672d204
user10	1014	173	1270656468154	0	0	906eace9c23a40f6fed6a672d204
user10	1014	172	1270656468170	0	0	906eace9c23a40f6fed6a672d204
