User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user10	318	208	1272606535228	0	0	d4293b77486e807ec50ae00eaaab
user10	318	208	1272606535286	0	0	d4293b77486e807ec50ae00eaaab
user10	318	208	1272606535288	0	0	d4293b77486e807ec50ae00eaaab
user10	318	210	1272606535541	0	0	d4293b77486e807ec50ae00eaaab
user10	321	213	1272606535549	0	0	d4293b77486e807ec50ae00eaaab
user10	325	216	1272606535557	0	0	d4293b77486e807ec50ae00eaaab
user10	333	218	1272606535565	0	0	d4293b77486e807ec50ae00eaaab
user10	342	218	1272606535573	0	0	d4293b77486e807ec50ae00eaaab
user10	353	219	1272606535581	0	0	d4293b77486e807ec50ae00eaaab
user10	364	219	1272606535589	0	0	d4293b77486e807ec50ae00eaaab
user10	376	219	1272606535598	0	0	d4293b77486e807ec50ae00eaaab
user10	389	219	1272606535605	0	0	d4293b77486e807ec50ae00eaaab
user10	402	219	1272606535613	0	0	d4293b77486e807ec50ae00eaaab
user10	417	219	1272606535621	0	0	d4293b77486e807ec50ae00eaaab
user10	431	219	1272606535629	0	0	d4293b77486e807ec50ae00eaaab
user10	451	219	1272606535637	0	0	d4293b77486e807ec50ae00eaaab
user10	481	219	1272606535645	0	0	d4293b77486e807ec50ae00eaaab
user10	514	219	1272606535653	0	0	d4293b77486e807ec50ae00eaaab
user10	552	219	1272606535661	0	0	d4293b77486e807ec50ae00eaaab
user10	592	219	1272606535669	0	0	d4293b77486e807ec50ae00eaaab
user10	636	221	1272606535677	0	0	d4293b77486e807ec50ae00eaaab
user10	680	221	1272606535685	0	0	d4293b77486e807ec50ae00eaaab
user10	723	221	1272606535693	0	0	d4293b77486e807ec50ae00eaaab
user10	758	221	1272606535701	0	0	d4293b77486e807ec50ae00eaaab
user10	758	221	1272606535707	0	0	d4293b77486e807ec50ae00eaaab
user10	791	221	1272606535709	0	0	d4293b77486e807ec50ae00eaaab
user10	826	221	1272606535717	0	0	d4293b77486e807ec50ae00eaaab
user10	853	221	1272606535725	0	0	d4293b77486e807ec50ae00eaaab
user10	879	219	1272606535733	0	0	d4293b77486e807ec50ae00eaaab
user10	898	219	1272606535741	0	0	d4293b77486e807ec50ae00eaaab
user10	911	218	1272606535750	0	0	d4293b77486e807ec50ae00eaaab
user10	924	217	1272606535757	0	0	d4293b77486e807ec50ae00eaaab
user10	934	215	1272606535765	0	0	d4293b77486e807ec50ae00eaaab
user10	941	213	1272606535774	0	0	d4293b77486e807ec50ae00eaaab
user10	946	210	1272606535781	0	0	d4293b77486e807ec50ae00eaaab
user10	947	208	1272606535789	0	0	d4293b77486e807ec50ae00eaaab
user10	947	207	1272606535797	0	0	d4293b77486e807ec50ae00eaaab
user10	947	206	1272606535806	0	0	d4293b77486e807ec50ae00eaaab
user10	947	204	1272606535813	0	0	d4293b77486e807ec50ae00eaaab
user10	947	202	1272606535821	0	0	d4293b77486e807ec50ae00eaaab
user10	947	199	1272606535829	0	0	d4293b77486e807ec50ae00eaaab
user10	946	197	1272606535837	0	0	d4293b77486e807ec50ae00eaaab
user10	944	194	1272606535845	0	0	d4293b77486e807ec50ae00eaaab
user10	943	192	1272606535854	0	0	d4293b77486e807ec50ae00eaaab
user10	943	189	1272606535861	0	0	d4293b77486e807ec50ae00eaaab
user10	943	188	1272606535870	0	0	d4293b77486e807ec50ae00eaaab
user10	943	186	1272606535877	0	0	d4293b77486e807ec50ae00eaaab
user10	942	185	1272606535885	0	0	d4293b77486e807ec50ae00eaaab
user10	942	184	1272606535894	0	0	d4293b77486e807ec50ae00eaaab
user10	941	184	1272606535917	0	0	d4293b77486e807ec50ae00eaaab
user10	941	183	1272606536005	0	0	d4293b77486e807ec50ae00eaaab
user10	941	183	1272606536158	1272606536077	1272606536158	d4293b77486e807ec50ae00eaaab
user10	942	184	1272606542589	0	0	d4293b77486e807ec50ae00eaaab
user10	945	185	1272606542598	0	0	d4293b77486e807ec50ae00eaaab
user10	949	187	1272606542605	0	0	d4293b77486e807ec50ae00eaaab
user10	954	190	1272606542613	0	0	d4293b77486e807ec50ae00eaaab
user10	959	193	1272606542622	0	0	d4293b77486e807ec50ae00eaaab
user10	965	195	1272606542629	0	0	d4293b77486e807ec50ae00eaaab
user10	969	199	1272606542638	0	0	d4293b77486e807ec50ae00eaaab
user10	977	202	1272606542645	0	0	d4293b77486e807ec50ae00eaaab
user10	984	204	1272606542653	0	0	d4293b77486e807ec50ae00eaaab
user10	991	208	1272606542661	0	0	d4293b77486e807ec50ae00eaaab
user10	998	213	1272606542669	0	0	d4293b77486e807ec50ae00eaaab
user10	1007	217	1272606542679	0	0	d4293b77486e807ec50ae00eaaab
user10	1015	224	1272606542686	0	0	d4293b77486e807ec50ae00eaaab
user10	1023	230	1272606542693	0	0	d4293b77486e807ec50ae00eaaab
user10	1029	235	1272606542701	0	0	d4293b77486e807ec50ae00eaaab
user10	1034	240	1272606542709	0	0	d4293b77486e807ec50ae00eaaab
user10	1037	243	1272606542718	0	0	d4293b77486e807ec50ae00eaaab
user10	1039	247	1272606542725	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	250	1272606542732	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	253	1272606542741	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	254	1272606542749	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	256	1272606542757	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	257	1272606542765	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	259	1272606542772	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	262	1272606542780	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	266	1272606542791	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	272	1272606542797	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	276	1272606542805	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	281	1272606542813	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	286	1272606542821	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	288	1272606542829	0	0	d4293b77486e807ec50ae00eaaab
user10	1042	291	1272606542838	0	0	d4293b77486e807ec50ae00eaaab
user10	1041	291	1272606542860	0	0	d4293b77486e807ec50ae00eaaab
user10	1040	291	1272606542868	0	0	d4293b77486e807ec50ae00eaaab
user10	1039	291	1272606542876	0	0	d4293b77486e807ec50ae00eaaab
user10	1039	290	1272606542886	0	0	d4293b77486e807ec50ae00eaaab
user10	1038	290	1272606542893	0	0	d4293b77486e807ec50ae00eaaab
user10	1037	290	1272606542901	0	0	d4293b77486e807ec50ae00eaaab
user10	1036	290	1272606542909	0	0	d4293b77486e807ec50ae00eaaab
user10	1034	290	1272606542917	0	0	d4293b77486e807ec50ae00eaaab
user10	1033	289	1272606542925	0	0	d4293b77486e807ec50ae00eaaab
user10	1030	289	1272606542933	0	0	d4293b77486e807ec50ae00eaaab
user10	1028	289	1272606542941	0	0	d4293b77486e807ec50ae00eaaab
user10	1026	289	1272606542949	0	0	d4293b77486e807ec50ae00eaaab
user10	1023	289	1272606542957	0	0	d4293b77486e807ec50ae00eaaab
user10	1020	289	1272606542965	0	0	d4293b77486e807ec50ae00eaaab
