User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user24	669	295	1268862774873	0	0	e1d43f52835220039757a2e14528
user24	472	296	1268862775340	0	0	e1d43f52835220039757a2e14528
user24	472	296	1268862775358	0	0	e1d43f52835220039757a2e14528
user24	473	296	1268862775552	0	0	e1d43f52835220039757a2e14528
user24	478	296	1268862775559	0	0	e1d43f52835220039757a2e14528
user24	486	295	1268862775567	0	0	e1d43f52835220039757a2e14528
user24	501	294	1268862775608	0	0	e1d43f52835220039757a2e14528
user24	626	280	1268862775610	0	0	e1d43f52835220039757a2e14528
user24	779	260	1268862775647	0	0	e1d43f52835220039757a2e14528
user24	811	255	1268862775650	0	0	e1d43f52835220039757a2e14528
user24	903	243	1268862775688	0	0	e1d43f52835220039757a2e14528
user24	916	241	1268862775690	0	0	e1d43f52835220039757a2e14528
user24	925	241	1268862775728	0	0	e1d43f52835220039757a2e14528
user24	934	241	1268862775730	0	0	e1d43f52835220039757a2e14528
user24	935	241	1268862775735	0	0	e1d43f52835220039757a2e14528
user24	935	241	1268862775746	0	0	e1d43f52835220039757a2e14528
user24	935	241	1268862775748	0	0	e1d43f52835220039757a2e14528
user24	935	241	1268862775750	0	0	e1d43f52835220039757a2e14528
user24	935	241	1268862775752	0	0	e1d43f52835220039757a2e14528
user24	935	242	1268862775791	0	0	e1d43f52835220039757a2e14528
user24	934	243	1268862775807	0	0	e1d43f52835220039757a2e14528
user24	934	243	1268862775810	0	0	e1d43f52835220039757a2e14528
user24	933	244	1268862775814	0	0	e1d43f52835220039757a2e14528
user24	933	245	1268862775823	0	0	e1d43f52835220039757a2e14528
user24	932	247	1268862775831	0	0	e1d43f52835220039757a2e14528
user24	931	248	1268862775839	0	0	e1d43f52835220039757a2e14528
user24	929	250	1268862775911	0	0	e1d43f52835220039757a2e14528
user24	919	265	1268862775914	0	0	e1d43f52835220039757a2e14528
user24	918	267	1268862775918	0	0	e1d43f52835220039757a2e14528
user24	916	270	1268862775926	0	0	e1d43f52835220039757a2e14528
user24	915	274	1268862775934	0	0	e1d43f52835220039757a2e14528
user24	914	277	1268862775942	0	0	e1d43f52835220039757a2e14528
user24	912	281	1268862775950	0	0	e1d43f52835220039757a2e14528
user24	911	286	1268862775958	0	0	e1d43f52835220039757a2e14528
user24	910	292	1268862775966	0	0	e1d43f52835220039757a2e14528
user24	910	299	1268862775974	0	0	e1d43f52835220039757a2e14528
user24	910	305	1268862775982	0	0	e1d43f52835220039757a2e14528
user24	910	312	1268862775990	0	0	e1d43f52835220039757a2e14528
user24	910	320	1268862775998	0	0	e1d43f52835220039757a2e14528
user24	911	329	1268862776006	0	0	e1d43f52835220039757a2e14528
user24	915	336	1268862776015	0	0	e1d43f52835220039757a2e14528
user24	918	345	1268862776022	0	0	e1d43f52835220039757a2e14528
user24	921	353	1268862776030	0	0	e1d43f52835220039757a2e14528
user24	925	362	1268862776039	0	0	e1d43f52835220039757a2e14528
user24	929	370	1268862776046	0	0	e1d43f52835220039757a2e14528
user24	933	378	1268862776054	0	0	e1d43f52835220039757a2e14528
user24	937	386	1268862776062	0	0	e1d43f52835220039757a2e14528
user24	941	392	1268862776070	0	0	e1d43f52835220039757a2e14528
user24	945	398	1268862776079	0	0	e1d43f52835220039757a2e14528
user24	949	403	1268862776087	0	0	e1d43f52835220039757a2e14528
user24	954	408	1268862776095	0	0	e1d43f52835220039757a2e14528
user24	959	413	1268862776104	0	0	e1d43f52835220039757a2e14528
user24	963	417	1268862776111	0	0	e1d43f52835220039757a2e14528
user24	968	422	1268862776119	0	0	e1d43f52835220039757a2e14528
user24	973	426	1268862776127	0	0	e1d43f52835220039757a2e14528
user24	977	429	1268862776135	0	0	e1d43f52835220039757a2e14528
user24	982	433	1268862776143	0	0	e1d43f52835220039757a2e14528
user24	982	433	1268862776147	0	0	e1d43f52835220039757a2e14528
user24	985	436	1268862776152	0	0	e1d43f52835220039757a2e14528
user24	989	439	1268862776159	0	0	e1d43f52835220039757a2e14528
user24	992	441	1268862776167	0	0	e1d43f52835220039757a2e14528
user24	996	444	1268862776175	0	0	e1d43f52835220039757a2e14528
user24	999	446	1268862776189	0	0	e1d43f52835220039757a2e14528
user24	1003	447	1268862776191	0	0	e1d43f52835220039757a2e14528
user24	1006	449	1268862776199	0	0	e1d43f52835220039757a2e14528
user24	1009	450	1268862776207	0	0	e1d43f52835220039757a2e14528
user24	1011	451	1268862776216	0	0	e1d43f52835220039757a2e14528
user24	1013	451	1268862776225	0	0	e1d43f52835220039757a2e14528
user24	1015	451	1268862776230	0	0	e1d43f52835220039757a2e14528
user24	1016	451	1268862776238	0	0	e1d43f52835220039757a2e14528
user24	1017	451	1268862776265	0	0	e1d43f52835220039757a2e14528
user24	1017	450	1268862776267	0	0	e1d43f52835220039757a2e14528
user24	1017	449	1268862776279	0	0	e1d43f52835220039757a2e14528
user24	1016	447	1268862776286	0	0	e1d43f52835220039757a2e14528
user24	1014	446	1268862776294	0	0	e1d43f52835220039757a2e14528
user24	1012	443	1268862776322	0	0	e1d43f52835220039757a2e14528
user24	1002	436	1268862776324	0	0	e1d43f52835220039757a2e14528
user24	995	433	1268862776327	0	0	e1d43f52835220039757a2e14528
user24	987	430	1268862776335	0	0	e1d43f52835220039757a2e14528
user24	979	427	1268862776343	0	0	e1d43f52835220039757a2e14528
user24	969	425	1268862776351	0	0	e1d43f52835220039757a2e14528
user24	960	422	1268862776359	0	0	e1d43f52835220039757a2e14528
user24	949	419	1268862776367	0	0	e1d43f52835220039757a2e14528
user24	939	416	1268862776375	0	0	e1d43f52835220039757a2e14528
user24	931	414	1268862776382	0	0	e1d43f52835220039757a2e14528
user24	924	412	1268862776390	0	0	e1d43f52835220039757a2e14528
user24	918	410	1268862776399	0	0	e1d43f52835220039757a2e14528
user24	913	408	1268862776406	0	0	e1d43f52835220039757a2e14528
user24	911	406	1268862776415	0	0	e1d43f52835220039757a2e14528
user24	910	404	1268862776423	0	0	e1d43f52835220039757a2e14528
user24	909	403	1268862776431	0	0	e1d43f52835220039757a2e14528
user24	909	400	1268862776439	0	0	e1d43f52835220039757a2e14528
user24	909	394	1268862776447	0	0	e1d43f52835220039757a2e14528
user24	913	385	1268862776455	0	0	e1d43f52835220039757a2e14528
user24	917	373	1268862776463	0	0	e1d43f52835220039757a2e14528
user24	924	357	1268862776471	0	0	e1d43f52835220039757a2e14528
user24	933	334	1268862776479	0	0	e1d43f52835220039757a2e14528
user24	942	310	1268862776486	0	0	e1d43f52835220039757a2e14528
user24	953	287	1268862776495	0	0	e1d43f52835220039757a2e14528
user24	962	268	1268862776503	0	0	e1d43f52835220039757a2e14528
user24	972	254	1268862776511	0	0	e1d43f52835220039757a2e14528
user24	980	244	1268862776519	0	0	e1d43f52835220039757a2e14528
user24	989	233	1268862776527	0	0	e1d43f52835220039757a2e14528
user24	996	226	1268862776534	0	0	e1d43f52835220039757a2e14528
user24	1000	220	1268862776543	0	0	e1d43f52835220039757a2e14528
user24	1004	216	1268862776551	0	0	e1d43f52835220039757a2e14528
