User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user5	310	267	1271971773120	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	312	268	1271971773130	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	315	270	1271971773140	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	319	273	1271971773152	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	325	275	1271971773160	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	332	276	1271971773173	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	340	278	1271971773182	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	351	280	1271971773192	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	363	283	1271971773202	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	381	288	1271971773215	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	405	293	1271971773222	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	433	296	1271971773235	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	467	301	1271971773236	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	506	303	1271971773251	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	545	306	1271971773261	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	583	310	1271971773271	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	625	312	1271971773314	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	737	317	1271971773314	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	762	317	1271971773314	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	779	315	1271971773330	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	791	314	1271971773330	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	801	313	1271971773345	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	808	312	1271971773361	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	811	312	1271971773361	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	814	311	1271971773376	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	815	311	1271971773386	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	816	311	1271971773392	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	819	310	1271971773408	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	822	309	1271971773417	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	826	307	1271971773423	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	829	305	1271971773439	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	833	301	1271971773439	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	837	295	1271971773455	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
user5	841	287	1271971773471	0	0	76cedbe4c7ec50d8d6cb4d6bb09d
