User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user18	34	277	1271803335857	0	0	d629142463d7c08de1ab89a43b0b
user18	34	277	1271803335951	0	0	d629142463d7c08de1ab89a43b0b
user18	34	277	1271803336326	0	0	d629142463d7c08de1ab89a43b0b
user18	35	276	1271803336592	0	0	d629142463d7c08de1ab89a43b0b
user18	41	276	1271803336592	0	0	d629142463d7c08de1ab89a43b0b
user18	50	274	1271803336607	0	0	d629142463d7c08de1ab89a43b0b
user18	63	273	1271803336607	0	0	d629142463d7c08de1ab89a43b0b
user18	85	273	1271803336623	0	0	d629142463d7c08de1ab89a43b0b
user18	114	269	1271803336623	0	0	d629142463d7c08de1ab89a43b0b
user18	148	264	1271803336639	0	0	d629142463d7c08de1ab89a43b0b
user18	195	259	1271803336639	0	0	d629142463d7c08de1ab89a43b0b
user18	248	253	1271803336654	0	0	d629142463d7c08de1ab89a43b0b
user18	300	247	1271803336654	0	0	d629142463d7c08de1ab89a43b0b
user18	350	239	1271803336670	0	0	d629142463d7c08de1ab89a43b0b
user18	398	230	1271803336670	0	0	d629142463d7c08de1ab89a43b0b
user18	449	222	1271803336686	0	0	d629142463d7c08de1ab89a43b0b
user18	497	212	1271803336686	0	0	d629142463d7c08de1ab89a43b0b
user18	545	203	1271803336701	0	0	d629142463d7c08de1ab89a43b0b
user18	587	195	1271803336701	0	0	d629142463d7c08de1ab89a43b0b
user18	626	190	1271803336717	0	0	d629142463d7c08de1ab89a43b0b
user18	669	183	1271803336717	0	0	d629142463d7c08de1ab89a43b0b
user18	702	179	1271803336732	0	0	d629142463d7c08de1ab89a43b0b
user18	734	174	1271803336732	0	0	d629142463d7c08de1ab89a43b0b
user18	764	173	1271803336748	0	0	d629142463d7c08de1ab89a43b0b
user18	790	170	1271803336748	0	0	d629142463d7c08de1ab89a43b0b
user18	814	164	1271803336764	0	0	d629142463d7c08de1ab89a43b0b
user18	832	161	1271803336764	0	0	d629142463d7c08de1ab89a43b0b
user18	849	160	1271803336779	0	0	d629142463d7c08de1ab89a43b0b
user18	864	159	1271803336779	0	0	d629142463d7c08de1ab89a43b0b
user18	875	159	1271803336795	0	0	d629142463d7c08de1ab89a43b0b
user18	884	159	1271803336795	0	0	d629142463d7c08de1ab89a43b0b
user18	892	159	1271803336811	0	0	d629142463d7c08de1ab89a43b0b
user18	897	159	1271803336811	0	0	d629142463d7c08de1ab89a43b0b
user18	902	159	1271803336826	0	0	d629142463d7c08de1ab89a43b0b
user18	902	159	1271803336826	0	0	d629142463d7c08de1ab89a43b0b
user18	905	159	1271803336826	0	0	d629142463d7c08de1ab89a43b0b
user18	905	159	1271803336842	0	0	d629142463d7c08de1ab89a43b0b
user18	908	161	1271803336842	0	0	d629142463d7c08de1ab89a43b0b
user18	908	161	1271803336842	0	0	d629142463d7c08de1ab89a43b0b
user18	908	161	1271803336842	0	0	d629142463d7c08de1ab89a43b0b
user18	910	162	1271803336842	0	0	d629142463d7c08de1ab89a43b0b
user18	912	162	1271803336857	0	0	d629142463d7c08de1ab89a43b0b
user18	914	164	1271803336857	0	0	d629142463d7c08de1ab89a43b0b
user18	915	165	1271803336873	0	0	d629142463d7c08de1ab89a43b0b
user18	916	166	1271803336873	0	0	d629142463d7c08de1ab89a43b0b
user18	918	167	1271803337201	0	0	d629142463d7c08de1ab89a43b0b
user18	921	168	1271803337217	0	0	d629142463d7c08de1ab89a43b0b
user18	926	169	1271803337217	0	0	d629142463d7c08de1ab89a43b0b
user18	936	170	1271803337232	0	0	d629142463d7c08de1ab89a43b0b
user18	945	170	1271803337248	0	0	d629142463d7c08de1ab89a43b0b
user18	957	170	1271803337248	0	0	d629142463d7c08de1ab89a43b0b
user18	969	170	1271803337264	0	0	d629142463d7c08de1ab89a43b0b
user18	982	170	1271803337264	0	0	d629142463d7c08de1ab89a43b0b
user18	999	168	1271803337279	0	0	d629142463d7c08de1ab89a43b0b
user18	1013	167	1271803337279	0	0	d629142463d7c08de1ab89a43b0b
user18	1024	167	1271803337295	0	0	d629142463d7c08de1ab89a43b0b
user18	1035	167	1271803337295	0	0	d629142463d7c08de1ab89a43b0b
user18	1045	165	1271803337311	0	0	d629142463d7c08de1ab89a43b0b
user18	1055	164	1271803337311	0	0	d629142463d7c08de1ab89a43b0b
user18	1061	164	1271803337326	0	0	d629142463d7c08de1ab89a43b0b
user18	1067	164	1271803337326	0	0	d629142463d7c08de1ab89a43b0b
user18	1072	164	1271803337342	0	0	d629142463d7c08de1ab89a43b0b
user18	1074	164	1271803337342	0	0	d629142463d7c08de1ab89a43b0b
user18	1077	164	1271803337357	0	0	d629142463d7c08de1ab89a43b0b
user18	1078	164	1271803337373	0	0	d629142463d7c08de1ab89a43b0b
user18	1079	164	1271803337389	0	0	d629142463d7c08de1ab89a43b0b
user18	1080	164	1271803337436	0	0	d629142463d7c08de1ab89a43b0b
user18	1080	163	1271803337436	0	0	d629142463d7c08de1ab89a43b0b
user18	1081	162	1271803337451	0	0	d629142463d7c08de1ab89a43b0b
user18	1082	162	1271803337467	0	0	d629142463d7c08de1ab89a43b0b
user18	1083	162	1271803337592	0	0	d629142463d7c08de1ab89a43b0b
user18	1083	163	1271803337592	0	0	d629142463d7c08de1ab89a43b0b
user18	1083	164	1271803337607	0	0	d629142463d7c08de1ab89a43b0b
user18	765	274	1271803401687	0	0	d629142463d7c08de1ab89a43b0b
user18	766	275	1271803401687	0	0	d629142463d7c08de1ab89a43b0b
user18	767	277	1271803401702	0	0	d629142463d7c08de1ab89a43b0b
user18	768	279	1271803401702	0	0	d629142463d7c08de1ab89a43b0b
user18	769	280	1271803401718	0	0	d629142463d7c08de1ab89a43b0b
user18	769	282	1271803401718	0	0	d629142463d7c08de1ab89a43b0b
user18	771	283	1271803401734	0	0	d629142463d7c08de1ab89a43b0b
user18	772	285	1271803401734	0	0	d629142463d7c08de1ab89a43b0b
user18	772	287	1271803401749	0	0	d629142463d7c08de1ab89a43b0b
user18	775	289	1271803401749	0	0	d629142463d7c08de1ab89a43b0b
user18	777	291	1271803401765	0	0	d629142463d7c08de1ab89a43b0b
user18	779	295	1271803401781	0	0	d629142463d7c08de1ab89a43b0b
user18	781	296	1271803401781	0	0	d629142463d7c08de1ab89a43b0b
user18	782	296	1271803401796	0	0	d629142463d7c08de1ab89a43b0b
user18	782	295	1271803401843	0	0	d629142463d7c08de1ab89a43b0b
user18	782	294	1271803401843	0	0	d629142463d7c08de1ab89a43b0b
user18	782	293	1271803401859	0	0	d629142463d7c08de1ab89a43b0b
user18	782	292	1271803401859	0	0	d629142463d7c08de1ab89a43b0b
user18	782	290	1271803401874	0	0	d629142463d7c08de1ab89a43b0b
user18	782	288	1271803401874	0	0	d629142463d7c08de1ab89a43b0b
user18	782	285	1271803401890	0	0	d629142463d7c08de1ab89a43b0b
user18	782	282	1271803401890	0	0	d629142463d7c08de1ab89a43b0b
user18	782	278	1271803401906	0	0	d629142463d7c08de1ab89a43b0b
user18	782	274	1271803401906	0	0	d629142463d7c08de1ab89a43b0b
user18	781	269	1271803401921	0	0	d629142463d7c08de1ab89a43b0b
user18	781	267	1271803401921	0	0	d629142463d7c08de1ab89a43b0b
user18	781	264	1271803401937	0	0	d629142463d7c08de1ab89a43b0b
user18	781	262	1271803401937	0	0	d629142463d7c08de1ab89a43b0b
user18	781	260	1271803401952	0	0	d629142463d7c08de1ab89a43b0b
user18	781	259	1271803401952	0	0	d629142463d7c08de1ab89a43b0b
user18	781	258	1271803401968	0	0	d629142463d7c08de1ab89a43b0b
user18	781	257	1271803401968	0	0	d629142463d7c08de1ab89a43b0b
user18	781	256	1271803401984	0	0	d629142463d7c08de1ab89a43b0b
user18	781	256	1271803402327	1271803402249	1271803402327	d629142463d7c08de1ab89a43b0b
user18	216	10	1271803405952	0	0	d629142463d7c08de1ab89a43b0b
user18	252	38	1271803405968	0	0	d629142463d7c08de1ab89a43b0b
user18	291	69	1271803405968	0	0	d629142463d7c08de1ab89a43b0b
user18	330	105	1271803405984	0	0	d629142463d7c08de1ab89a43b0b
user18	368	135	1271803405984	0	0	d629142463d7c08de1ab89a43b0b
user18	408	171	1271803405999	0	0	d629142463d7c08de1ab89a43b0b
user18	449	204	1271803405999	0	0	d629142463d7c08de1ab89a43b0b
user18	486	239	1271803406015	0	0	d629142463d7c08de1ab89a43b0b
user18	523	276	1271803406015	0	0	d629142463d7c08de1ab89a43b0b
user18	562	311	1271803406031	0	0	d629142463d7c08de1ab89a43b0b
user18	598	344	1271803406031	0	0	d629142463d7c08de1ab89a43b0b
user18	637	379	1271803406046	0	0	d629142463d7c08de1ab89a43b0b
user18	673	405	1271803406046	0	0	d629142463d7c08de1ab89a43b0b
user18	706	429	1271803406062	0	0	d629142463d7c08de1ab89a43b0b
user18	728	443	1271803406062	0	0	d629142463d7c08de1ab89a43b0b
user18	738	452	1271803406077	0	0	d629142463d7c08de1ab89a43b0b
user18	745	459	1271803406077	0	0	d629142463d7c08de1ab89a43b0b
user18	749	464	1271803406093	0	0	d629142463d7c08de1ab89a43b0b
user18	750	466	1271803406093	0	0	d629142463d7c08de1ab89a43b0b
user18	749	466	1271803406140	0	0	d629142463d7c08de1ab89a43b0b
user18	748	466	1271803406156	0	0	d629142463d7c08de1ab89a43b0b
user18	748	465	1271803406156	0	0	d629142463d7c08de1ab89a43b0b
user18	747	465	1271803406171	0	0	d629142463d7c08de1ab89a43b0b
user18	747	463	1271803406718	0	0	d629142463d7c08de1ab89a43b0b
user18	748	460	1271803406718	0	0	d629142463d7c08de1ab89a43b0b
user18	751	455	1271803406734	0	0	d629142463d7c08de1ab89a43b0b
user18	754	450	1271803406734	0	0	d629142463d7c08de1ab89a43b0b
user18	760	441	1271803406749	0	0	d629142463d7c08de1ab89a43b0b
user18	767	435	1271803406749	0	0	d629142463d7c08de1ab89a43b0b
user18	773	427	1271803406765	0	0	d629142463d7c08de1ab89a43b0b
user18	779	421	1271803406765	0	0	d629142463d7c08de1ab89a43b0b
user18	787	416	1271803406781	0	0	d629142463d7c08de1ab89a43b0b
user18	794	413	1271803406781	0	0	d629142463d7c08de1ab89a43b0b
user18	800	410	1271803406796	0	0	d629142463d7c08de1ab89a43b0b
user18	807	408	1271803406812	0	0	d629142463d7c08de1ab89a43b0b
user18	812	407	1271803406812	0	0	d629142463d7c08de1ab89a43b0b
user18	817	406	1271803406828	0	0	d629142463d7c08de1ab89a43b0b
user18	820	406	1271803406828	0	0	d629142463d7c08de1ab89a43b0b
user18	823	405	1271803406843	0	0	d629142463d7c08de1ab89a43b0b
user18	826	405	1271803406843	0	0	d629142463d7c08de1ab89a43b0b
user18	827	405	1271803406859	0	0	d629142463d7c08de1ab89a43b0b
user18	828	404	1271803406859	0	0	d629142463d7c08de1ab89a43b0b
user18	829	404	1271803406874	0	0	d629142463d7c08de1ab89a43b0b
user18	830	404	1271803406890	0	0	d629142463d7c08de1ab89a43b0b
user18	832	404	1271803407265	0	0	d629142463d7c08de1ab89a43b0b
user18	836	402	1271803407281	0	0	d629142463d7c08de1ab89a43b0b
user18	842	398	1271803407281	0	0	d629142463d7c08de1ab89a43b0b
user18	853	390	1271803407296	0	0	d629142463d7c08de1ab89a43b0b
user18	869	378	1271803407296	0	0	d629142463d7c08de1ab89a43b0b
user18	895	365	1271803407312	0	0	d629142463d7c08de1ab89a43b0b
user18	926	350	1271803407312	0	0	d629142463d7c08de1ab89a43b0b
user18	958	332	1271803407328	0	0	d629142463d7c08de1ab89a43b0b
user18	993	314	1271803407328	0	0	d629142463d7c08de1ab89a43b0b
user18	1028	292	1271803407343	0	0	d629142463d7c08de1ab89a43b0b
user18	1054	277	1271803407343	0	0	d629142463d7c08de1ab89a43b0b
user18	1074	262	1271803407359	0	0	d629142463d7c08de1ab89a43b0b
user18	1089	248	1271803407359	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	238	1271803407374	0	0	d629142463d7c08de1ab89a43b0b
user18	1108	230	1271803407374	0	0	d629142463d7c08de1ab89a43b0b
user18	1113	224	1271803407390	0	0	d629142463d7c08de1ab89a43b0b
user18	1115	220	1271803407390	0	0	d629142463d7c08de1ab89a43b0b
user18	1115	217	1271803407406	0	0	d629142463d7c08de1ab89a43b0b
user18	1115	215	1271803407406	0	0	d629142463d7c08de1ab89a43b0b
user18	1115	213	1271803407421	0	0	d629142463d7c08de1ab89a43b0b
user18	1115	212	1271803407437	0	0	d629142463d7c08de1ab89a43b0b
user18	1114	212	1271803407437	0	0	d629142463d7c08de1ab89a43b0b
user18	1113	210	1271803407531	0	0	d629142463d7c08de1ab89a43b0b
user18	1112	208	1271803407546	0	0	d629142463d7c08de1ab89a43b0b
user18	1111	205	1271803407546	0	0	d629142463d7c08de1ab89a43b0b
user18	1111	204	1271803407562	0	0	d629142463d7c08de1ab89a43b0b
user18	1109	202	1271803407562	0	0	d629142463d7c08de1ab89a43b0b
user18	1108	200	1271803407578	0	0	d629142463d7c08de1ab89a43b0b
user18	1106	197	1271803407578	0	0	d629142463d7c08de1ab89a43b0b
user18	1104	194	1271803407593	0	0	d629142463d7c08de1ab89a43b0b
user18	1103	190	1271803407593	0	0	d629142463d7c08de1ab89a43b0b
user18	1101	186	1271803407609	0	0	d629142463d7c08de1ab89a43b0b
user18	1100	182	1271803407609	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	179	1271803407624	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	175	1271803407624	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	172	1271803407640	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	169	1271803407640	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	167	1271803407656	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	165	1271803407656	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	164	1271803407671	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	163	1271803407671	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	162	1271803407687	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	161	1271803407703	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	160	1271803407734	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	159	1271803407749	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	158	1271803407765	0	0	d629142463d7c08de1ab89a43b0b
user18	1099	157	1271803407765	0	0	d629142463d7c08de1ab89a43b0b
user18	1098	156	1271803407781	0	0	d629142463d7c08de1ab89a43b0b
user18	1098	155	1271803407796	0	0	d629142463d7c08de1ab89a43b0b
user18	1098	154	1271803407796	0	0	d629142463d7c08de1ab89a43b0b
user18	1098	153	1271803407812	0	0	d629142463d7c08de1ab89a43b0b
user18	1098	152	1271803407828	0	0	d629142463d7c08de1ab89a43b0b
user18	1097	152	1271803407843	0	0	d629142463d7c08de1ab89a43b0b
user18	1097	151	1271803407843	0	0	d629142463d7c08de1ab89a43b0b
user18	1097	150	1271803407859	0	0	d629142463d7c08de1ab89a43b0b
user18	1097	149	1271803407874	0	0	d629142463d7c08de1ab89a43b0b
user18	1095	149	1271803408093	0	0	d629142463d7c08de1ab89a43b0b
user18	1088	149	1271803408109	0	0	d629142463d7c08de1ab89a43b0b
user18	1079	149	1271803408109	0	0	d629142463d7c08de1ab89a43b0b
user18	1067	149	1271803408124	0	0	d629142463d7c08de1ab89a43b0b
user18	1049	149	1271803408124	0	0	d629142463d7c08de1ab89a43b0b
user18	1022	149	1271803408140	0	0	d629142463d7c08de1ab89a43b0b
user18	992	149	1271803408156	0	0	d629142463d7c08de1ab89a43b0b
